id_modismo,modismo,significado,image
SINGLE_3064,refresquería,Establecimiento en el que se venden refrescos y comida típica.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_refresquer%C3%ADa.png
SINGLE_3065,refundido,"Referido a una una cosa, difícil de hallar u obtener.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_refundido.png
SINGLE_3066,refundis,Pilatuna infantil que consiste en esconder los objetos personales de los amigos o compañeros de clase.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_refundis.png
SINGLE_3067,regañada,Regaño fuerte.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rega%C3%B1ada.png
SINGLE_3068,regañadera,"Lo que se repite con una insistencia que molesta, fastidia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rega%C3%B1adera.png
SINGLE_3069,regodiento,"Referido a una persona, complicada, especialmente para comer.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_regodiento.png
SINGLE_3070,regonítico,Muy bonito.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_regon%C3%ADtico.png
SINGLE_3071,regresarse,Volver al lugar de partida.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_regresarse.png
SINGLE_3072,reguero,Cantidad de cosas desordenadas y dispersas en un sitio.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_reguero.png
SINGLE_3073,reinado,Concurso en el que participan varias mujeres para obtener el título de la más bella por decisión de un jurado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_reinado.png
SINGLE_3074,relancino,"- Referido a un verso o a alguna expresión, que es improvisada con inteligencia y oportrunidad.
- Referido a un coplero del folclor llanero, que en un contrapunteo improvisa sus versos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_relancino.png
SINGLE_3075,relievar,"exaltar, destacar o engrandecer una cosa",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_relievar.png
SINGLE_3076,relisar,"En alfarería, alisar los diversos productos elaborados en barro cocido.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_relisar.png
SINGLE_3077,remuda,"En la arriería, conjunto de animales de carga que se llevaban para reemplazar a las mulas que se enfermaban o se morían en el camino.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_remuda.png
SINGLE_3078,remudar,"En la arriería, reemplazar una mula enferma o muerta por otra.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_remudar.png
SINGLE_3079,renegadera,Sentencia repetida en la que se protesta y se queja como muestra de enojo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_renegadera.png
SINGLE_3080,renguera,"- rabia paralizante del ganado vacuno trasmitida por el vampiro
- renquera",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_renguera.png
SINGLE_3081,reparcheo,Cubrimiento y arreglo de huecos de una calle.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_reparcheo.png
SINGLE_3082,repechaje,"En deportes, última oportunidad que tienen los participantes de un torneo que no clasificaron para seguir en la competencia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repechaje.png
SINGLE_3083,repelar,Comer la poca comida que queda en una olla.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repelar.png
SINGLE_3084,repele,sobras de comida,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repele.png
SINGLE_3085,repolla,Pastel dulce relleno de crema de leche batida o de arequipe con forma de repollo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repolla.png
SINGLE_3086,repulgue,Borde de las empanadas o pasteles que se hace plegando sobre sí los bordes de la masa con los dedos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repulgue.png
SINGLE_3087,repuntar,Ocupar de nuevo una posición favorable.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_repuntar.png
SINGLE_3088,requinta,"En la marimba de chonta, sector que corresponde a las melodías de registro medio y alto.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_requinta.png
SINGLE_3089,requintar,arreglar o componer la carga de las bestias,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_requintar.png
SINGLE_3090,resanar,Igualar una pared cubriendo grietas e imperfectos antes de pintarla.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_resanar.png
SINGLE_3091,resbaladera,"refresco que se prepara con arroz molido, agua, azúcar y esencia de rosas",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_resbaladera.png
SINGLE_3092,resbaloso,"huidizo, inclinado a no comprometerse, especialmente con el matrimonio",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_resbaloso.png
SINGLE_3093,residencia,Lugar en el que las parejas alquilan habitaciones por horas para tener relaciones sexuales.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_residencia.png
SINGLE_3094,restinga,"Área de tierras bajas, inundables durante los periodos de creciente de los ríos en la selva.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_restinga.png
SINGLE_3095,retacar,"- Insistir sobre algo hasta resultar molesto.
- Cortejar a una mujer.
- Regañar",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retacar.png
SINGLE_3096,retacón,"Referido a una persona, insistente hasta resultar molesto.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retac%C3%B3n.png
SINGLE_3097,retobo,Carne en descomposición.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retobo.png
SINGLE_3098,retorcijón,Dolor fuerte y breve en el estómago.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retorcij%C3%B3n.png
SINGLE_3099,retrechero,"Referido a una persona, desconfiada.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retrechero.png
SINGLE_3100,retroactivo,Pago de un saldo que se debe de un salario.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_retroactivo.png
SINGLE_3101,retén,Puesto de policía fijo o móvil que en las carreteras realiza controles y vigilancia para garantizar la seguridad de los viajeros.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ret%C3%A9n.png
SINGLE_3102,revejido,"Referido a una planta o fruto, que no se desarrolla bien.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_revejido.png
SINGLE_3103,reversazo,"Retorno a una decisión, estado o situación.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_reversazo.png
SINGLE_3104,revirar,"- replicar vivamente
- en ciertos juegos, doblarle la apuesta al contrario",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_revirar.png
SINGLE_3105,rezandero,"- Referido a una persona, que manifiesta una virtud religiosa exagerada y frecuenta mucho las iglesias.
- Referido a una persona, que cura enfermedades y utiliza oraciones durante su ejercicio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rezandero.png
SINGLE_3106,reñuñido,"Referido a una persona, muy pequeño.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_re%C3%B1u%C3%B1ido.png
SINGLE_3107,ribazón,Época del año en que los peces remontan los ríos para desovar ocasionando un aumento muy notable en la pesca.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ribaz%C3%B3n.png
SINGLE_3108,riberino,"Referido a zonas de los rios y ciénagas u otros cuerpos de agua, que se caracteriza por tener especies de animales y vegetación adaptadas a un medio muy húmedo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_riberino.png
SINGLE_3109,riche,Papa pequeña.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_riche.png
SINGLE_3110,riesgoso,"Referido a alguna actividad, que implica riesgo o peligro.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_riesgoso.png
SINGLE_3111,rila,Parte blanca y fibrosa de la carne de res.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rila.png
SINGLE_3112,ringlete,Juguete con un palito que en uno de sus extremos tiene una figura de papel u otro material liviano que gira impulsada por el viento.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ringlete.png
SINGLE_3113,rirre,"Bicho pequeño, que se usa para asustar a los niños.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rirre.png
SINGLE_3114,rodillijunto,"que tiene las piernas torcidas, con las rodillas juntas",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rodillijunto.png
SINGLE_3115,rojo colonial,Un rojo muy oscuro que tiende al tono vino tinto.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rojo_colonial.png
SINGLE_3116,rolis,Salir a caminar o a divertirse a algún sitio.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rolis.png
SINGLE_3117,rolúo,"Referido a una persona, musculosa.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rol%C3%BAo.png
SINGLE_3118,romatiz,Forma de reumatismo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_romatiz.png
SINGLE_3119,rosqueto,Hombre homosexual.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rosqueto.png
SINGLE_3120,roña,Hacer algo con lentitud y desgano.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ro%C3%B1a.png
SINGLE_3121,rucha,"Referido a la yuca, en mal estado, descompuesta.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rucha.png
SINGLE_3122,rucho,"Referido al cabello, crespo, ensortijado de forma natural.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rucho.png
SINGLE_3123,rueda,Juego infantil en el que varios niños se toman de la mano formando un círuculo y van cantando a medida que dan vueltas.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rueda.png
SINGLE_3124,rula,Machete.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rula.png
SINGLE_3125,rulo,"Hablar o conversar libremente, sin un único tema o sobre trivialidades.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rulo.png
SINGLE_3126,rumba,"Fiesta, diversión entre amigos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumba.png
SINGLE_3127,rumbador,"Juego infantil que consiste en un disco giratorio con dos orificios a través de los cuales se pasan dos cuerdas, se gira hasta enrollar las cuerdas y al acercar y separar las manos se produce un zumbido.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumbador.png
SINGLE_3128,rumbadora,juego infantil que consiste en hacer vibrar una ruedita en un cordel,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumbadora.png
SINGLE_3129,rumbar,expulsar a alguien de un lugar,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumbar.png
SINGLE_3130,rumbear,participar en una fiesta o rumba,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumbear.png
SINGLE_3131,rumbero,que le gusta la fiesta y la diversión,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_rumbero.png
SINGLE_3132,runa,"Referido a un gallo, que es tímido, ordinario e inútil para pelear.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_runa.png
SINGLE_3133,runchera,"lugar deteriorado, en malas condiciones",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_runchera.png
SINGLE_3134,runrún,"Chisme, rumor que se difunde entre la gente.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_runr%C3%BAn.png
SINGLE_3135,ruyas,"pequeños rollos de harina de maíz, con los que se hace sopa",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ruyas.png
SINGLE_3136,ruñido,"Referido a una cosa, corroída, desgastada.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ru%C3%B1ido.png
SINGLE_3137,réferi,Árbitro en competencias deportivas.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_r%C3%A9feri.png
SINGLE_3138,saberselas todas,expresión con que se pondera la habilidad de una persona para desempeñarse bien en su actividad,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saberselas_todas.png
SINGLE_3139,sabido,"Referido a una persona, ingeniosa, viva y hábil.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sabido.png
SINGLE_3140,sabrosita,"Afección contagiosa de la piel, provocada por un ácaro que produce enrojecimiento y comezón.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sabrosita.png
SINGLE_3141,sabroso,"- De forma agradable o satisfactoria.
- Que es alegre, divertido y agradable.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sabroso.png
SINGLE_3142,sabrosón,"Referido a la música, de ritmo alegre con el que se puede bailar.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sabros%C3%B3n.png
SINGLE_3143,sacaganchos,Utensilio de papelería utilizado para quitar los ganchos o grapas sin dañar los documentos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacaganchos.png
SINGLE_3144,sacamicas,"Referido a una persona, aduladora y servil generalmente en relación con sus superiores.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacamicas.png
SINGLE_3145,sacar los trapos al sol,Exponer asuntos delicados y en ocasiones confidenciales en una pelea o discusión.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacar_los_trapos_al_sol.png
SINGLE_3146,sacariñar,Echar en cara lo que se le ha dado a alguien.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacari%C3%B1ar.png
SINGLE_3147,sacarle un gato,a alguien . golpear a alguien con el puño en el bíceps o en el cuadriceps,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacarle_un_gato.png
SINGLE_3148,sacarse las yucas,hacer traquear los nudillos de los dedos,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacarse_las_yucas.png
SINGLE_3149,sacatín,Alambique casero utilizado en la fabricación de aguardiente artesanal.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacat%C3%ADn.png
SINGLE_3150,saco,"- Prenda de vestir que cubre los brazos y el torso, abierta en la parte delantera, y se usa como complemento de un traje formal.
- Prenda de vestir de lana u otros materiales, abierto por delante o cerrado que cubre la cintura y los brazos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saco.png
SINGLE_3151,sacoleva,"Tipo de chaqueta masculina de etiqueta, que llega hasta la cintura por delante y se abre hacia atrás formando dos faldones, y generalmente se combina con pantalón rayado, y chaleco.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacoleva.png
SINGLE_3152,sacudón,Movimiento brusco que agita un cuerpo de un lado a otro rápidamente.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sacud%C3%B3n.png
SINGLE_3153,sagú,Harina extraída de la desecación y maceración de la raíz de esta planta.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sag%C3%BA.png
SINGLE_3154,sahumerio,"Limpieza del ambiente de una casa que consiste en la quema de sustancias aromáticas, con fines depurativos o rituales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sahumerio.png
SINGLE_3155,salado,"dicho de una persona, que tiene mala suerte",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salado.png
SINGLE_3156,salidera,Salida reiterada y frecuente de un lugar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salidera.png
SINGLE_3157,salir como pepa de guama,salir rápidamente,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salir_como_pepa_de_guama.png
SINGLE_3158,salir como un tiro,salir velozmente,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salir_como_un_tiro.png
SINGLE_3159,salir pitado,salir a toda velocidad,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salir_pitado.png
SINGLE_3160,salpicón,Bebida consistente en trozos de frutas mezclados en su propio jugo o en otro líquido.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salpic%C3%B3n.png
SINGLE_3161,salsamentaria,Establecimiento especializado en la venta de embutidos y carnes frías.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salsamentaria.png
SINGLE_3162,salsómano,Persona que en gustos musicales prefiere la salsa y su baile.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sals%C3%B3mano.png
SINGLE_3163,saltalecho,Tapete de diversos tipos de fibra que se coloca para cubrir el suelo donde se ponen los pies cuando se desciende de la cama.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saltalecho.png
SINGLE_3164,saltar matones,"estar en apuros o en grandes dificultades, especialmente de carácter económico",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saltar_matones.png
SINGLE_3165,saltina,"Galleta salada, crujiente, plana y sin miga.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saltina.png
SINGLE_3166,salto,"Prueba deportiva que consiste en saltar, de forma vertical y sin ningún apoyo, por encima de un listón colocado a una altura determinada.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salto.png
SINGLE_3167,saltársele la chispa,ponerse furioso,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salt%C3%A1rsele_la_chispa.png
SINGLE_3168,salud,expresión que se dice a alguien cuando estornuda,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_salud.png
SINGLE_3169,saludes,Modo de enviar saludos a otra persona.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saludes.png
SINGLE_3170,sampedrear,"divertirse en la fiesta de san pedro, el 29 de junio",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sampedrear.png
SINGLE_3171,sanandresito,"Conjunto de establecimientos comerciales que venden productos y artículos, en especial importados, y que originalmente no pagaban derechos arancelarios.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sanandresito.png
SINGLE_3172,sancochado,"Referido a una persona, que tiene mucho calor.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sancochado.png
SINGLE_3173,sandalia,"La elaborada con una suela de cuero u otro material, que se sujeta al pie por una correa fijada en tres puntos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sandalia.png
SINGLE_3174,sangrero,Principiante en el oficio de arriero que labora como ayudante.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sangrero.png
SINGLE_3175,sanjuanear,"divertirse en la fiesta de san juan, el 24 de junio",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sanjuanear.png
SINGLE_3176,sanjuanero,Baile oficial de la región del Huila y el Tolima que combina elementos del bambuco y el rajaleña.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sanjuanero.png
SINGLE_3177,sapeada,Denuncia.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sapeada.png
SINGLE_3178,sapear,Delatar o culpar a alguien.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sapear.png
SINGLE_3179,saporreto,"dicho de una persona, gruesa y pequeña",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saporreto.png
SINGLE_3180,saporrito,"Referido a una persona, de baja estatura y de contextura gruesa.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saporrito.png
SINGLE_3181,saporro,"dicho de una persona, gruesa y pequeña",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saporro.png
SINGLE_3182,saporrondó,danza folclórica de la costa pacífica,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_saporrond%C3%B3.png
SINGLE_3183,sapurro,"dicho de una persona, gruesa y pequeña",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_sapurro.png
